0,0 0,9838699100965232 3,327345151678947
-1,4551164699315846 -0,47279600139366973 0,84
-1,3790319486279725 -0,44807464184367396 0,8999999999999999
-1,3029474273243602 -0,42335328229367813 0,96
-1,2268629060207479 -0,3986319227436823 1,02
-1,1507783847171358 -0,37391056319368654 1,08
-1,0746938634135235 -0,3491892036436907 1,14
-0,998609342109911 -0,3244678440936949 1,2
-0,9225248208062989 -0,2997464845436991 1,26
-0,8464402995026865 -0,2750251249937033 1,3199999999999998
-0,7703557781990742 -0,25030376544370747 1,38
-0,6942712568954621 -0,2255824058937117 1,44
-0,6082663700771203 -0,11493684814273948 1,414043488913015
-0,5864301671190549 -0,018958933408666 1,3962608016670228
-0,5608390081359873 0,07714037678768454 1,3855454386911523
-0,5316567552243747 0,17274575140767645 1,3819660112523917
-0,4990702645224886 0,26724502211894824 1,3855454386911523
-0,463288189756647 0,36003310305482455 1,3962608016670228
-0,4245396462158696 0,45051586522417597 1,414043488913015
-0,33915299790222775 0,6222664326729189 1,4703108572086179
-0,2930616301963114 0,7024345062805799 1,5084352541094257
-0,24509376705120423 0,7781048394420323 1,5529087139089817
-0,1955565502662583 0,8487929093797153 1,6034464697327442
-0,14476717032903397 0,9140460951184618 1,6597249245671883
-0,09305083542098974 0,973446575651307 1,7213837232755789
-0,040738689085283386 1,0266140052785055 1,788028059978739
0,011834310109993973 1,0732079489893664 1,859231206026496
0,0643315333364674 1,1129300622929759 1,9345372423729985
0,11641683696493244 1,1455260015401858 2,0134639788603157
0,16775671491804284 1,1707870525049398 2,0955060417179223
0,21802243413455435 1,188551466797 2,180138109508581
0,2668921394715939 1,1987054975489362 2,266818276800617
0,31405291456710394 1,2011841277457855 2,354991524028751
0,35920278546660966 1,195971486533842 2,444093271325699
0,40205265418493225 1,1831009508429127 2,533552993569102
0,4423281498221139 1,1626549316713526 2,6227978734963626
0,4797713853807219 1,1347643464023054 2,7112564694962327
0,514142609035492 1,0996077805299505 2,798362374591997
0,5452217392821198 1,0574103441632872 2,883557843187517
0,5728097741355187 1,008442230629346 2,966297362353816
0,5967300653543481 0,9530169864051954 3,0460511447889798
0,6168294495328551 0,8914895034565065 3,122308521085697
0,6329792288175672 0,8242537468378658 3,1945812095855013
0,6450759949692296 0,7517402321052031 3,2624064428825834
0,6530422914934614 0,6744132686926283 3,325349930957951
0,6568271096004565 0,5927679869045505 3,383008641970755
0,6564062148180623 0,5073271675594767 3,435013382901177
0,6517823021669097 0,41863789458550166 3,481031163520824
0,6429849789039958 0,327268052001183 3,520767328553956
0,6300705749452116 0,23380268771188473 3,553967444377154
0,6131217821806978 0,13884026740447858 3,5804189281767598
0,5922471249925135 0,042988842526988924 3,599952409132455
0,5675802653649387 -0,05313784311010139 3,6124428129112403
0,5392791470368357 -0,1489242831811737 3,6178101625276975
0,5075249841761285 -0,24375714997830042 3,6160200904425857
0,4725211010519953 -0,33702922159422827 3,607084058620753
0,43449163013442904 -0,42814327000946756 3,5910592851393215
0,39368007695734764 -0,516515885187763 3,5680483778160794
0,35034776093452724 -0,6015812106940015 3,538198677203985
0,30477214211193693 -0,6827945669150979 3,501701313158631
0,2572450445704088 -0,7596359386841107 3,458789981019555
0,20807078785431557 -0,8316133049760809 3,409739445241573
0,1575642383908718 -0,8982657893552847 3,3548637800575203
0,10604879337695275 -0,9591666110013737 3,2945143584375507
0,05385431004276561 -1,0139258174187393 3,2290776022218486
0,0013149935514423228 -1,0621927813313818 3,1589725078328104
-0,05123274294150404 -1,1036584457754646 3,0846479634097568
-0,10345243236666202 -1,1380573030140635 3,0065798745447534
-0,15500970816442322 -1,1651690946029798 2,9252681170236645
-0,20557444525895768 -1,1848202217219563 2,84123333608428
-0,2548228738736526 -1,196884856740848 2,7550136126860942
-0,30243965265310707 -1,2012857489033106 2,667161018137848
-0,3481198878173031 -1,1979947189691413 2,5782380791438397
-0,3915710854191838 -1,1870328396480556 2,4888141759035545
-0,43251502420517707 -1,1684703006695563 2,3994618963278436
-0,47068953708659644 -1,1424259593528672 2,3107533697158993
-0,5058501898150297 -1,1090665795546737 2,223256603368759
-0,5377718461130335 -1,0686057638677247 2,137531845596255
-0,5662501092384811 -1,0213025859075315 2,054127998405374
-0,5911026307521198 -0,9674599314447159 1,973579102839838
-0,612170278108207 -0,9074225590048668 1,8964009194755342
-0,629318153592048 -0,8415748923540332 1,8230876259671462
-0,6424364580801074 -0,770338559004724 1,7541086527918348
-0,6514411940919751 -0,694169690503554 1,6899056774509387
-0,6562747036324831 -0,613556001786985 1,6308897963760485
-0,6569060373801465 -0,5290136683062747 1,5774388926479435
-0,6533311528579704 -0,44108402091762916 1,52989521638309
-0,6455729403177324 -0,3503300797004211 1,4885631932806604
-0,6966145857103182 -0,13026276595094427 1,4703108572086179
-0,7586159385986009 -0,061653973198207535 1,5084352541094257
-0,8157598171463357 0,007349594535603687 1,5529087139089817
-0,8676803248443125 0,07630610226836107 1,6034464697327442
-0,9140450108157969 0,14477401634662623 1,6597249245671883
-0,9545569985242508 0,21231493161851156 1,7213837232755789
-0,9889568866958995 0,27849637857450915 1,788028059978739
-1,0170244102854022 0,3428945924819633 1,859231206026496
-1,038579850849339 0,4050972267822046 1,9345372423729985
-1,053485187296784 0,46470599337626906 2,0134639788603157
-1,0616449796486305 0,5213392128932532 2,0955060417179223
-1,0630069801468798 0,5746342586117429 2,180138109508581
-1,0575624678009288 0,6242498783857124 2,266818276800617
-1,0453463042287208 0,6698683797074249 2,354991524028751
-1,026436710435211 0,7111976639162149 2,444093271325699
-1,0009547659574463 0,747973096527961 2,533552993569102
-0,9690636335832753 0,7799592017093916 2,6227978734963626
-0,9309675146078682 0,806951170047381 2,7112564694962327
-0,8869103413176189 0,8287761699588683 2,798362374591997
-0,8371742150735533 0,845294454344355 2,883557843187517
-0,7820775999953089 0,8564002553989881 2,966297362353816
-0,7219732838116641 0,8620224618516892 3,0460511447889798
-0,6572461189344451 0,8621250742959183 3,122308521085697
-0,5883105582198713 0,8567074356965544 3,1945812095855013
-0,5156080011960646 0,8458042355969407 3,2624064428825834
-0,4396039677490007 0,8294852879991553 3,325349930957951
-0,3607851173640157 0,8078550843397575 3,383008641970755
-0,27965613300888986 0,7810521244233393 3,435013382901177
-0,19673648961122273 0,749248029597964 3,481031163520824
-0,11255712782179446 0,7126464438508966 3,520767328553956
-0,027657054362044464 0,6714817298609884 3,553967444377154
0,057420109276099474 0,6260174683569963 3,5804189281767598
0,1421296076791113 0,5765447703905483 3,599952409132455
0,22592903962133987 0,5233804133304063 3,6124428129112403
0,30828183110044827 0,4668648125133849 3,6178101625276975
0,3886606710606976 0,40735984153960403 3,6160200904425857
0,46655088780490245 0,34524651516888427 3,607084058620753
0,5414537444756321 0,2809225496548652 3,5910592851393215
0,612889632504439 0,21479981613822502 3,5680483778160794
0,6804011425812381 0,1473017034050964 3,538198677203985
0,7435559934801761 0,07886040689714277 3,501701313158631
0,8019497999885062 0,009914161331968763 3,458789981019555
0,8552086622152184 -0,059095565346411694 3,409739445241573
0,9029915596998781 -0,12772689871968806 3,3548637800575203
0,9449925349920308 -0,19554038725005962 3,2945143584375507
0,980942652719534 -0,26210181612114875 3,2290776022218486
1,010611721601773 -0,32698498754780403 3,1589725078328104
1,033809768381569 -0,38977444975225184 3,0846479634097568
1,0503882542380896 -0,4500681571327622 3,0065798745447534
1,0602410258919803 -0,5074800445915764 2,9252681170236645
1,063304995312715 -0,5616424995384708 2,84123333608428
1,0595605436759523 -0,6122087157415417 2,7550136126860942
1,0490316469843308 -0,6588549139533391 2,667161018137848
1,0317857225473361 -0,7012824150934878 2,5782380791438397
1,0079331973032513 -0,7392195527130819 2,4888141759035545
0,9776268007472473 -0,7724234124951871 2,3994618963278436
0,9410605869930511 -0,8006813876532958 2,3107533697158993
0,8984686922300125 -0,823812540268413 2,223256603368759
0,8501238355316432 -0,8416687598480241 2,137531845596255
0,7963355726150876 -0,8541357116886068 2,054127998405374
0,7374483137328152 -0,8611335689692502 1,973579102839838
0,6738391183881283 -0,8626175238887339 1,8964009194755342
0,6059152809950894 -0,8585780745732148 1,8230876259671462
0,5341117229420597 -0,8490410859174323 1,7541086527918348
0,45888820775766614 -0,8340676239698644 1,6899056774509387
0,3807263972106935 -0,8137535649222677 1,6308897963760485
0,3001267671939158 -0,7882289812072865 1,5774388926479435
0,21760540313968965 -0,7576573086349799 1,52989521638309
0,13369069548650303 -0,7222342999011615 1,4885631932806604
-0,09137849312567572 -0,7027732494991749 1,4703108572086179
-0,17578880426502727 -0,7405387572585471 1,5084352541094257
-0,25907352660163047 -0,7735625402154986 1,5529087139089817
-0,3406993818570766 -0,8016331446288426 1,6034464697327442
-0,4201437136023938 -0,8245708323284138 1,6597249245671883
-0,49689783386608044 -0,8422287315919571 1,7213837232755789
-0,5704702803010612 -0,8544937775757007 1,788028059978739
-0,6403899630546906 -0,8612874362769687 1,859231206026496
-0,7062091811921551 -0,862566207393249 1,9345372423729985
-0,7675064893588939 -0,8583219028578678 2,0134639788603157
-0,8238893963265868 -0,8485816992687916 2,0955060417179223
-0,8749968781437107 -0,833407963874846 2,180138109508581
-0,920501689798784 -0,8128978552335775 2,266818276800617
-0,9601124605945413 -0,7871827010977764 2,354991524028751
-0,9935755598162038 -0,7564271575140963 2,444093271325699
-1,02067672074783 -0,7208281545181267 2,533552993569102
-1,041242412638052 -0,6806136351767134 2,6227978734963626
-1,0551409518303985 -0,6360410960515278 2,7112564694962327
-1,0622833449435507 -0,5873959384294101 2,798362374591997
-1,0626238587025902 -0,5349896408766793 2,883557843187517
-1,056160312772564 -0,47915776481868033 2,966297362353816
-1,0429340937193308 -0,42025780591499173 3,0460511447889798
-1,023029890008298 -0,3586669049881005 3,122308521085697
-0,9965751497378713 -0,29477943316263017 3,1945812095855013
-0,9637392645797939 -0,22900446667767005 3,2624064428825834
-0,9247324851516563 -0,161763167541155 3,325349930957951
-0,879804574766538 -0,09348608679816733 3,383008641970755
-0,8292432101799174 -0,024610407680541097 3,435013382901177
-0,7733721395739858 0,044422853709927324 3,481031163520824
-0,7125491095739311 0,11317167226041464 3,520767328553956
-0,6471635745696586 0,18119584416678136 3,553967444377154
-0,5776342030103352 0,24805980559130694 3,5804189281767598
-0,5044061966391347 0,31333542161037387 3,599952409132455
-0,4279484398333288 0,376604727594261 3,6124428129112403
-0,34875049730270413 0,43746260546579274 3,6178101625276975
-0,2673194793702747 0,49551937770154697 3,6160200904425857
-0,18417679490712668 0,5504033024660548 3,607084058620753
-0,0998548127125877 0,6017629539024543 3,5910592851393215
-0,014893452717171962 0,6492694723384143 3,5680483778160794
0,07016327116494128 0,6926186699991072 3,538198677203985
0,1547707343975071 0,7315329787441786 3,501701313158631
0,2383871890936681 0,7657632273572171 3,458789981019555
0,3204772328680173 0,7950902370076078 3,409739445241573
0,4005152370579326 0,8193262246689019 3,3548637800575203
0,47798871236304663 0,8383160055075201 3,2945143584375507
0,5524015903523909 0,8519379865427941 3,2290776022218486
0,6232773998274996 0,8601049452158778 3,1589725078328104
0,69016231770297 0,8627645878822846 3,0846479634097568
0,7526280748694671 0,8598998846519879 3,0065798745447534
0,8102746984327244 0,8515291784330732 2,9252681170236645
0,8627330727697632 0,8377060674807342 2,84123333608428
0,9096673030037085 0,8185190622036522 2,7550136126860942
0,9507768657637045 0,7940910184252594 2,667161018137848
0,9857985334584254 0,7645783507287535 2,5782380791438397
1,014508059741947 0,7301700309228762 2,4888141759035545
1,036721615379797 0,6910863780413503 2,3994618963278436
1,052296965321229 0,6475776476236998 2,3107533697158993
1,0611343794408459 0,5999224293104028 2,223256603368759
1,0631772711180145 0,5484258630126728 2,137531845596255
1,058412559565215 0,4934176850788916 2,054127998405374
1,0468707535852952 0,43525011696821736 1,973579102839838
1,0286257562213343 0,3742956099503549 1,8964009194755342
1,0037943915499563 0,3109444602723445 1,8230876259671462
0,9725356566480673 0,24560231006263106 1,7541086527918348
0,9350497035227358 0,17868754997431122 1,6899056774509387
0,8915765575229848 0,11062864019862922 1,6308897963760485
0,8423945804396132 0,04186136700246956 1,5774388926479435
0,7878186881339215 -0,027173947643557655 1,52989521638309
0,7281983341080033 -0,09603526547948152 1,4885631932806604
0,6401395711179019 -0,3040749886237558 1,4703108572086179
0,6499724827211115 -0,39602414877418246 1,5084352541094257
0,6556435721212279 -0,48543753681248925 1,5529087139089817
0,6571165269105597 -0,5717426321574459 1,6034464697327442
0,6543819156499159 -0,6543868168573764 1,6597249245671883
0,6474572482588145 -0,7328409140440533 1,7213837232755789
0,636386863898164 -0,8066025762915848 1,788028059978739
0,6212416470633138 -0,875199502184389 1,859231206026496
0,6021185737053538 -0,9381924604983232 1,9345372423729985
0,579140090286878 -0,9951781026309168 2,0134639788603157
0,5524533297481669 -1,0457915452725082 2,0955060417179223
0,5222291694040164 -1,089708706781242 2,180138109508581
0,48866113680356776 -1,1266483823019546 2,266818276800617
0,45196417055900007 -1,1563740443417998 2,354991524028751
0,4123732440775926 -1,1786953572733967 2,444093271325699
0,3701418610095022 -1,193469396068024 2,533552993569102
0,32554043204501587 -1,2006015614552215 2,6227978734963626
0,2788545434547663 -1,2000461856489615 2,7112564694962327
0,2303831284595758 -1,191806824761884 2,798362374591997
0,1804365531387867 -1,1759362360352428 2,883557843187517
0,12933462913314447 -1,152536040030361 2,966297362353816
0,07740456586704947 -1,1217560699446107 3,0460511447889798
0,02497887540225041 -1,0837934122182935 3,122308521085697
-0,02760675666164908 -1,0388911445754876 3,1945812095855013
-0,08001562060707568 -0,9873367795792835 3,2624064428825834
-0,13191213857588036 -0,9294604236674328 3,325349930957951
-0,18296401329935286 -0,8656326634562476 3,383008641970755
-0,23284435582237195 -0,7962621928469049 3,435013382901177
-0,28123377859772813 -0,7217931961279644 3,481031163520824
-0,32782244054836807 -0,6427025038302966 3,520767328553956
-0,3723120310028816 -0,5594965395456881 3,553967444377154
-0,4144176798009434 -0,4727080772588774 3,5804189281767598
-0,4538697813381594 -0,38289282995605883 3,599952409132455
-0,4904157208708264 -0,29062589135325745 3,6124428129112403
-0,5238214920269478 -0,1964980535284394 3,6178101625276975
-0,5538731951664537 -0,10111202403585125 3,6160200904425857
-0,5803784069965252 -0,005078566724673522 3,607084058620753
-0,6031674126722664 0,09098740902738778 3,5910592851393215
-0,6220942924934907 0,18647078562462469 3,5680483778160794
-0,6370378562394288 0,2807601758970989 3,538198677203985
-0,6479024191587341 0,3732518378582139 3,501701313158631
-0,654618414646071 0,46335354050960476 3,458789981019555
-0,6571428396822687 0,5504883559403227 3,409739445241573
-0,6554595301858542 0,634098353439202 3,3548637800575203
-0,6495792645128707 0,713648171966751 3,2945143584375507
-0,6395396944422603 0,788628448111746 3,2290776022218486
-0,6254051040887203 0,8585590775830827 3,1589725078328104
-0,6072659982867301 0,9229922893532994 3,0846479634097568
-0,5852385230813583 0,9815155127698046 3,0065798745447534
-0,5594637220364854 1,0337540192754895 2,9252681170236645
-0,530106633122365 1,0793733218235775 2,84123333608428
-0,49735523196521103 1,118081316623088 2,7550136126860942
-0,4614192282252651 1,1496301535011682 2,667161018137848
-0,4225287228102287 1,173817822906195 2,5782380791438397
-0,38093273452201915 1,1904894493899811 2,4888141759035545
-0,336897605570837 1,1995382832868002 2,3994618963278436
-0,290705296166162 1,2009063842394447 2,3107533697158993
-0,242651579104542 1,194584992195648 2,223256603368759
-0,1930441459143482 1,1806145834993496 2,137531845596255
-0,1422006366840121 1,1590846117176534 2,054127998405374
-0,09044660618888672 1,1301329348629758 1,973579102839838
-0,03811343933978001 1,0939449326779265 1,8964009194755342
0,014463770699303824 1,0507523196350148 1,8230876259671462
0,0669483681376436 1,0008316612516286 1,7541086527918348
0,11900429018989689 0,944502603220434 1,6899056774509387
0,1702982189111369 0,8821258246942033 1,6308897963760485
0,22050171545647254 0,8141007288303458 1,5774388926479435
0,26929332309942733 0,740862885382751 1,52989521638309
0,3163606255432948 0,6628812417162223 1,4885631932806604
0,48700650562031955 0,5148445714009561 1,4703108572086179
0,5774938903388278 0,49578237295035726 1,5084352541094257
0,6642835386779423 0,47354564305035196 1,5529087139089817
0,7468197300570873 0,44827676513821224 1,6034464697327442
0,8245739790973085 0,42013753772070234 1,6597249245671883
0,8970484195525064 0,3893081383661919 1,7213837232755789
0,9637789921840798 0,355985970014271 1,788028059978739
1,0243384161667848 0,3203843969900284 1,859231206026496
1,0783389249996722 0,2827313788163921 1,9345372423729985
1,1254347494038672 0,24326801057232997 2,0134639788603157
1,1653243313090071 0,20224697914310705 2,0955060417179223
1,1977522547520194 0,15993094524734508 2,180138109508581
1,2225108813245509 0,11659086160088383 2,266818276800617
1,239441679697158 0,07250423798636599 2,354991524028751
1,2484362407072123 0,02795336433743638 2,444093271325699
1,2494369715108418 -0,01677649678472246 2,533552993569102
1,242437464354197 -0,061398936748809266 2,6227978734963626
1,2274825376027783 -0,10562823474919664 2,7112564694962327
1,2046679487661014 -0,14918118729752405 2,798362374591997
1,1741397813552368 -0,19177892159571966 2,883557843187517
1,1360935094992097 -0,23314868117929224 2,966297362353816
1,0907727463095973 -0,27302557239728203 3,0460511447889798
1,0384676840076372 -0,3111542605460305 3,122308521085697
0,9795132358018246 -0,34729060479630214 3,1945812095855013
0,9142868914137046 -0,3812032214451902 3,2624064428825834
0,843206299983076 -0,41267496548319565 3,325349930957951
0,7667265958294499 -0,4415043209898927 3,383008641970755
0,6853374841931169 -0,4675066914553695 3,435013382901177
0,599560105616027 -0,4905155817654283 3,481031163520824
0,5099436990400978 -0,5103836642821974 3,520767328553956
0,417062084989373 -0,5269837221939663 3,553967444377154
0,3215099913544814 -0,5402094640939044 3,5804189281767598
0,2238992453056693 -0,549976204571852 3,599952409132455
0,12485485571787684 -0,5562214064613082 3,6124428129112403
0,025011011192368305 -0,5589050812695644 3,6178101625276975
-0,07499298070009765 -0,5580100452269993 3,6160200904425857
-0,17451678695324568 -0,5535420293160372 3,607084058620753
-0,27292314922520694 -0,5455296425752396 3,5910592851393215
-0,3695819642511239 -0,5340241889135009 3,5680483778160794
-0,46387431844127747 -0,5190993386073008 3,538198677203985
-0,5551964508308858 -0,5008506565844375 3,501701313158631
-0,6429636190065119 -0,4793949905146801 3,458789981019555
-0,7266138432552824 -0,45486972262543823 3,409739445241573
-0,8056115049628282 -0,4274318900331313 3,3548637800575203
-0,879450776219159 -0,39725717922283793 3,2945143584375507
-0,9476588586724299 -0,36453880111465214 3,2290776022218486
-1,0097990108919945 -0,32948625391977476 3,1589725078328104
-1,0654733448563045 -0,29232398170786783 3,0846479634097568
-1,1143253736595362 -0,25328993727496707 3,0065798745447534
-1,1560422941237958 -0,21263405851400674 2,9252681170236645
-1,1903569897011552 -0,17061666804388476 2,84123333608428
-1,217049740840797 -0,127506806344351 2,7550136126860942
-1,2359496318696628 -0,0835805090697786 2,667161018137848
-1,2469356453782294 -0,03911903957231998 2,5782380791438397
-1,249937437103995 0,005592912048279975 2,4888141759035545
-1,2449357863510297 0,05026905183659227 2,3994618963278436
-1,2319627190615217 0,09462331514301806 2,3107533697158993
-1,2111013027512865 0,13837169831703558 2,223256603368759
-1,1824851146222757 0,18123407720372606 2,137531845596255
-1,1462973862578094 0,22293600079959286 2,054127998405374
-1,1027698303771036 0,2632104485827727 1,973579102839838
-1,0521811571614756 0,3017995402653192 1,8964009194755342
-0,9948552896523015 0,3384561870198881 1,8230876259671462
-0,931159289647663 0,3729456736078966 1,7541086527918348
-0,8615010073783236 0,4050471612786729 1,6899056774509387
-0,7863264700123319 0,43455510181641976 1,6308897963760485
-0,706117025709855 0,4612805536807455 1,5774388926479435
-0,6213862615150682 0,4850523918134155 1,52989521638309
-0,5326767148200688 0,5057184033648415 1,4885631932806604
0,0 1,25 2,5
0,09994392660901877 1,2459980784631937 2,5
0,19924790481424615 1,2340179384543537 2,5
0,29727608384917004 1,2141362897019845 2,5
0,3934007819843605 1,186480435883413 2,5
0,48700650562031955 1,1512274594898635 2,5
0,5774938903388278 1,108603087954082 2,5
0,6642835386779423 1,0588802483007749 2,5
0,7468197300570873 1,0023773195745498 2,5
0,8245739790973085 0,9394560942351865 2,5
0,8970484195525064 0,870519461573577 2,5
0,9637789921840798 0,7960088279815993 2,5
1,0243384161667848 0,7164012905941215 2,5
1,0783389249996722 0,6322065824005245 2,5
1,1254347494038672 0,543963808386417 2,5
1,1653243313090071 0,45223799360426964 2,5
1,1977522547520194 0,35761646527593477 2,5
1,2225108813245509 0,2607050920927133 2,5
1,239441679697158 0,16212440479301043 2,5
1,2484362407072123 0,06250562285781473 2,5
1,2494369715108418 -0,037513387234639164 2,5
1,242437464354197 -0,13729219631542422 2,5
1,2274825376027783 -0,23619191324057678 2,5
1,2046679487661014 -0,3335792757586628 2,5
1,1741397813552368 -0,4288307053361232 2,5
1,1360935094992097 -0,5213362999770581 2,5
1,0907727463095973 -0,6105037394711181 2,5
1,0384676840076372 -0,6957620780639129 2,5
0,9795132358018246 -0,7765654002651927 2,5
0,9142868914137046 -0,8523963163863773 2,5
0,843206299983076 -0,9227692754252553 2,5
0,7667265958294499 -0,9872336740852105 2,5
0,6853374841931169 -1,0453767420216737 2,5
0,599560105616027 -1,0968261848413805 2,5
0,5099436990400978 -1,1412525679310879 2,5
0,417062084989373 -1,1783714258519327 2,5
0,3215099913544814 -1,2079450837928194 2,5
0,2238992453056693 -1,2297841794199305 2,5
0,12485485571787684 -1,2437488753778505 2,5
0,025011011192368305 -1,2497497546785659 2,5
-0,07499298070009765 -1,2477483932450943 2,5
-0,17451678695324568 -1,2377576059437143 2,5
-0,27292314922520694 -1,2198413645294193 2,5
-0,3695819642511239 -1,1941143880300082 2,5
-0,46387431844127747 -1,1607414081916094 2,5
-0,5551964508308858 -1,1199361146890423 2,5
-0,6429636190065119 -1,0719597868549215 2,5
-0,7266138432552824 -1,0171196206886326 2,5
-0,8056115049628282 -0,955766761857477 2,5
-0,879450776219159 -0,8882940572848153 2,5
-0,9476588586724299 -0,8151335397219694 2,5
-1,0097990108919945 -0,7367536614103453 2,5
-1,0654733448563045 -0,6536562945468498 2,5
-1,1143253736595362 -0,5663735177588506 2,5
-1,1560422941237958 -0,4754642091650971 2,5
-1,1903569897011552 -0,38151046783752113 2,5
-1,217049740840797 -0,28511388657753767 2,5
-1,2359496318696628 -0,18689169987253365 2,5
-1,2469356453782294 -0,08747283169749613 2,5
-1,249937437103995 0,012506131532029292 2,5
-1,2449357863510297 0,11240501707016134 2,5
-1,2319627190615217 0,21158416491444257 2,5
-1,2111013027512865 0,30940852359645343 2,5
-1,1824851146222757 0,405251716463661 2,5
-1,1462973862578094 0,49850005241575873 2,5
-1,1027698303771036 0,5885564554144778 2,5
-1,0521811571614756 0,6748442876059175 2,5
-0,9948552896523015 0,75681104157566 2,5
-0,931159289647663 0,8339318780948834 2,5
-0,8615010073783236 0,9057129867050233 2,5
-0,7863264700123319 0,9716947476229072 2,5
-0,706117025709855 1,0314546747204492 2,5
-0,6213862615150682 1,084610120734786 2,5
-0,5326767148200688 1,1308207273871924 2,5
-0,44055639945755876 1,1697906047224829 2,5
-0,3456151686659835 1,201270225714424 2,5
-0,248460938215317 1,225058024005869 2,5
-0,14971579387713108 1,2410016845531437 2,5
-0,05001200816308024 1,2489991189106162 2,5
